case_id,week,popwght,state,dma,nielsen,countyc,metro,region,division,ownhome,mstatus,emply,hhcomp,adults,adultm,adultf,kids1217,kids611,kids06,di22a1,di22a2,di22a3,di22a4,di22a5,di22b1,di22b2,di22b3,di22b4,di22b5,di22c1,di22c2,di22c3,di22c4,di22c5,parent,age,age2,educ,income,race,affilrot,polaffil,d3rot,d3_a,regvote,othtel,sex,reli1,ident,l1,l2a,c1,c2,c1a,qnco1,qnco3,healask,heal1,heal2,heal3,heal4,heal5,heal6,heal7,heal8,heal9_1,heal9_2,heal9_3,heal9_4,heal9min,heal9hr,heal10_1,heal10_2,heal10_3,heal10_4,heal10min,heal10hr,heal11,heal12,heal13,heal14,heal15,heal16,heal17,heal18,heal19,heal20,heal21,ha22v1,heal22,heal23,heal24,heal25,heal26,ha27rot,heal27a,heal27b,heal27c,heal27d,heal27e,heal27f,heal27g,heal28,heal29,heal30,heal31,ha32rot,heal32a,heal32b,heal32c,heal32d,heal33a,heal33b,heal33c,heal33d,heal33e,heal33f,heal33g,heal34,heal35,heal36,ha37rot,heal37a,heal37b,heal37c,heal37d,heal37e,heal37f,heal37g,heal38,heal39,heal40,heal41,heal42,heal43,heal44,heal45,heal46,heal47,heal48,heal49,heal50_01,heal50_02,heal50_03,heal50_04,heal50_05,heal50_06,heal50_07,heal50_08,heal50_09,heal50_10,heal50_11,heal50_12,heal50_13,heal50_14,heal50_15,heal50_16,heal50_17,heal51,heal52,heal53,ha54rot,heal54,ha55rot,ha55rot2,heal55a,heal55b,heal55c,heal55d,heal55e,heal55f,heal55g,heal55h,heal56,heal57,heal58,bmi
70000080,809,0.3924, , ,B, ,2,4, ,1,3,2,2,2,0,2, , , , , , , , , , , , , , , , , , ,2,42, ,3,2,3,4,3,1,4,2,0,2,90,2, , ,1,2,1,1, ,3,3,5,0,3,2,3, ,2,0,1,0,0, ,2,1,0,0,0,15, ,1,2,2,3,1,1,1,2,1, ,1,2,1,1,1, ,2,ABCDGFE,2,2,1,2,2,2,2,1,1,1,1,CBDA,2,2,2,2,2,2,2,1,2,2,2, , ,1,FCGEABD,2,2,2,1,2,2,2,4,2,1,1, ,1,1,4,2,2,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,1,1,GCAHBEDF,1,1,1,1,1,2,1,1,3,1, ,30.7
70000086,607,0.8163, , ,B, ,1,3, ,1,1,5,3,2,1,1,0,0,1, , , , , , , , , , ,2, , , , ,2,33, ,2,2,2,3,2,1,1,1,7,2,90,2, , ,2, ,1, , ,2,1,0,10,3,2,3, ,0,0,0,0,0, , ,1,0,0,0,10, ,2,3,2,2,2,2,1,2,1, ,1,1,1,1,2, ,2,AFCDGBE,2,1,2,1,2,2,2,1,1,1,1,BDAC,2,2,1,2,2,2,2,1,2,2,2, , ,1,FACDEGB,2,2,2,2,2,2,2,2,2,1,1, ,1,1,4,4,2,2, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,5,2,1,2,DHBEGCAF,1,1,1,1,1,2,2,1,3,1, ,25.5
70000095,607,0.4636, , ,A, ,4,1, ,1,1,6,4,4,2,2, , , , , , , , , , , , , , , , , , ,2,52, ,2,2,2,2,3,1,3,2,7,1,90,2, , ,2, ,1, , ,2,5,4,0,1,2,2,1,7,0,1,0,0, ,1,1,0,0,0,10, ,2,4,1,4,1,1,1,2,1,1,1,2,2,1,1, ,2,AECBFDG,2,2,2,2,2,2,2,1,3,2, ,CDBA,2,2,2,2,2,2,2,2,2,2,2,1, , ,BCGEFAD,2,2,2,2,2,2,2,1,2,3,1, ,1,1,4,2,2,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,1,2,DACEBHGF,1,1,2,3,1,1,3,1,2,2,1,42.7
70000103,809,0.3226, , ,A, ,1,4, ,9,3,9,3,3,1,2, , , , , , , , , , , , , , , , , , ,2,54, ,9,1,3,1,3,1,3,2,7,1,2,4, , ,2, ,2,3,18,3,4,99,0,3,1,1,1,97,0,0,0,0, , ,1,0,0,0,5, ,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2, ,2,AFDCEGB,1,2,2,2,2,2,2,1,97,1,2,CDAB,2,2,2,2,2,2,2,2,2,2,2,1, , ,BGEFACD,2,1,2,2,2,2,2,1,1,1,1, ,8,4,3,1,2,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,5,1,8,2,EDCGBFHA,2,2,2,1,8,8,1,2,3,2,2,32.9
70000112,607,0.3813, , ,A, ,2,2, ,1,1,2,6,4,2,2,0,2,0, , , , , ,7,6, , , , , , , , ,2,19, ,3,14,3,3,2,2,5,1,0,2,96,2, , ,1,2,1,1, ,3,2,1,5,3,2,3, ,2,1,0,0,0,2, ,1,0,0,0,10, ,2,3,1,4,2,2,1,1,1, ,1,1,1,1,1,1,2,FBGADCE,2,2,1,2,2,2,2,1,2,1,2,DBCA,2,2,2,2,1,8,2,2,2,2,2, , ,1,EBGFDCA,2,2,2,2,2,2,2,4,2,1,1, ,2,2,4,2,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,1,3,1,BEDFGACH,2,2,2,2,2,2,2,2,3,1, ,20.7
70000113,607,0.683, , ,A, ,1,2, ,2,2,4,5,2,1,1,0,1,2, , , , , ,6, , , , ,3,3, , , ,1,27, ,1,1,3,3,3,1,3,2,7,2,2,4, , ,2, ,1,3,9,3,4,98,98,3,2,3, ,2,0,1,0,0, ,1,1,0,0,0,5, ,1,3,2,2,2,1,1,2,2, ,2,1,2,2,1, ,2,DFACEBG,2,2,2,2,2,2,2,1,1,1,2,CBAD,2,2,8,2,2,2,2,2,2,2,2,1, , ,FDEGBCA,2,2,2,1,2,2,2,1,2,2,1, ,2,2,3,3,4,2, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,BCGHEADF,2,2,2,2,2,8,2,2,3,1, ,99.9
70000119,809,0.3867, , ,A, ,4,1, ,2,4,5,5,5,3,2, , , , , , , , , , , , , , , , , , ,2,33, ,3,5,3,1,2,1,5,1,0,1,2,2, , ,1,1,1,3,27,3,2,0,0,3,1,3, ,0,0,0,0,0, , ,1,0,0,0,2, ,1,1,2,2,2,1,1,2,1, ,1,1,1,1,1, ,2,CDEFGAB,2,2,2,2,2,2,2,1,2,1,2,CADB,2,2,2,2,1,2,8,2,1,2,2, , ,1,EABFDCG,2,2,2,2,2,2,2,4,2,1,1, ,1,1,4,1,1,1,2, , , , , , , , , , , , , , , , , , , ,2,2,1,1,CEHGABFD,1,1,1,1,1,1,8,1,3,2,3,29
70000122,607,0.5276, , ,A, ,2,2, ,1,3,1,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,28, ,3,12,3,4,2,2,2,2,7,2,15,2, , ,2, ,1,3,11,3,1,0,0,3,2,3, ,2,0,1,0,0, ,1,1,0,0,0,5, ,2,2,2,4,2,2,4,1,1, ,1,1,1,1,2, ,2,CFGAEDB,2,2,2,2,2,2,2,1,5,1,2,BACD,2,2,2,2,1,2,2,2,2,2,2, , ,1,BFAECGD,2,2,2,2,2,2,2,4,2,1,1, ,2,4,3,2,4,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,1,3,1,EFGAHCDB,2,2,2,2,2,2,2,2,1,2,3,21.8
70000124,607,0.5198, , ,A, ,3,2, ,2,2,5,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,19, ,2,1,2,2,2,1,4,1,7,1,90,2, , ,2, ,1, , ,2,1,2,0,3,2,3, ,6,1,1,0,0,30,1,1,0,0,0,15, ,2,4,2,2,1,2,2,1,1, ,2,1,2,2,2,2,2,BFECGDA,2,2,2,2,2,2,2,2, ,2, ,DABC,3,3,3,3,1,2,2,2,2,2,2, , ,1,EDGACFB,2,2,2,1,2,2,2,3,2,2,1, ,4,4,3,4,4,2, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,EHBCFDGA,2,2,2,2,2,2,2,2,3,1, ,22.2
70000131,607,0.2275, , ,A, ,2,2, ,2,1,1,1,1,1,0, , , , , , , , , , , , , , , , , , ,2,29, ,2,5,2,2,2,2,1,1,1,1,22,2, , ,1,1,1, , ,2,4,0,0,1,2,3, ,3,1,0,0,0,30, ,1,0,0,0,17, ,2,0,1,3,1,2,2,2,1, ,2,1,1,1,2, ,2,AGCDEFB,1,1,2,2,2,2,1,2, ,2, ,CADB,2,2,2,2,1,2,2,2,2,2,2, , ,3,GBCDAEF,2,2,2,2,2,2,2,4,2,4,1, ,5,4,4,4,4,2, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2, ,1,2,3,2,HAGEFCBD,3,2,2,2,2,2,1,8,7,2,1,33
70000136,607,0.4416, , ,A, ,3,3, ,2,1,1,2,1,0,1,0,0,1, , , , , , , , , , ,4, , , , ,1,23, ,3,3,3,4,2,1,3,1,7,2,22,2, , ,2, ,1,1, ,3,2,30,30,1,2,3, ,6,0,1,0,0, ,2,1,0,0,0,1, ,1,4,2,4,2,2,1,1,1, ,8,1,1,1,1,1,2,DAEFCGB,2,2,2,2,2,2,2,1,6,1,1,CADB,2,2,2,2,1,8,2,2,1,2,2, , ,1,EGBADCF,2,2,2,2,2,2,2,4,2,1,1, ,8,4,8,1,2,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,8,1,BDGEFCAH,2,2,2,2,2,2,2,2,1,8,1,28.3
70000138,607,0.34, , ,C, ,1,3, ,2,3,4,3,3,1,2, , , , , , , , , , , , , , , , , , ,2,60, ,1,1,3,3,8,1,5,2,7,2,90,4, , ,2, ,2,3,4,3,3,0,0,1,2,3, ,2,0,1,0,0, ,1,1,0,0,0,10, ,2,1,2,3,1,2,2,1,2,2,1,3,1,2,1, ,2,BDEAFCG,2,2,2,2,2,2,2,2, ,2, ,CBDA,2,2,2,2,2,2,2,2,2,2,2,1, , ,GCBFDAE,2,2,2,2,2,2,2,1,1,1,1, ,1,2,4,2,1,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,1,3,1,BCDHEFAG,1,1,2,2,1,8,8,1,3,1, ,99.9
70000149,607,0.2241, , ,A, ,3,2, ,2,1,1,8,8,4,4, , , , , , , , , , , , , , , , , , ,2,22, ,1,7,3,1,2,2,5,1,3,1,22,2, , ,1,1,6,1, ,3,1,1,3,2,1,1,1,7,0,1,0,0, ,8,1,0,0,0,1, ,2,4,2,1,2,2,1,1,1, ,1,1,1,2,2,2,2,FEDCBGA,2,2,2,1,2,2,2,2, ,2, ,ACDB,2,2,2,2,1,2,2,2,2,2,2, , ,3,ABCDFGE,2,2,2,2,2,2,2,4,2,1,1, ,8,4,8,4,4,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,3,2,3,2,FABCGHDE,2,2,2,2,2,2,3,2,7,1, ,21.3
70000152,809,0.3643, , ,A, ,1,1, ,2,1,1,3,3,2,1, , , , , , , , , , , , , , , , , , ,2,20, ,2,4,3,2,3,1,5,2,0,1,22,2, , ,1,2,3,3,5,3,1,0,0,1,2,3, ,5,0,1,0,0, ,3,1,0,0,0,3, ,1,1,2,2,1,1,2,2,1, ,1,1,1,1,2,1,2,GBDEACF,2,1,2,2,2,2,1,2, ,2, ,BADC,2,2,2,2,2,2,2,2,2,2,2,1, , ,ACEGBDF,2,2,2,2,2,2,2,3,2,1,1, ,3,3,3,4,4,2, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,2,1,1,FACEBHGD,1,2,2,2,2,2,2,1,3,2,2,21.3
70000158,607,0.1998, , ,A, ,1,2, ,1,6,3,1,1,1,0, , , , , , , , , , , , , , , , , , ,2,71, ,3,2,2,2,2,1,5,1,1,1,25,2, , ,1,2,1, , ,2,3,0,2,3,1,3, ,7,0,1,0,0, ,3,1,0,0,0,5, ,2,1,1,1,2,1,1,1,1,1,1,4,1,1,2, ,2,CFADGEB,2,1,2,2,2,1,2,1,1,1,2,CADB,2,2,2,2,1,2,1,2,2,2,1, , ,1,ACFGBDE,2,2,2,2,2,2,2,3,2,1,1, ,1,1,4,1,1,1,2, , , , , , , , , , , , , , , , , , , ,1,2,1,2,DBHFCAGE,1,1,2,1,2,2,2,1,3,1, ,25.1
70000165,607,0.5062, , ,B, ,1,3, ,1,1,1,4,3,2,1,1,0,0,17, , , , , , , , , , , , , , ,2,23, ,3,7,3,2,3,2,3,2,7,1,90,2, , ,2, ,1,1, ,3,2,0,0,3,2,3, ,2,0,1,0,0, ,5,1,0,0,0,30, ,2,3,2,4,1,2,1,1,1, ,2,1,2,1,2,2,2,FAGDBCE,2,2,2,2,2,2,2,2, ,2, ,CDBA,2,2,2,2,2,2,2,2,2,2,2,1, , ,ACGFEDB,2,2,2,2,2,2,2,3,2,2,1, ,2,2,3,2,2,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,3,2,GFEADBHC,1,1,1,1,1,1,1,1,3,1, ,19.4
70000169,607,0.2974, , ,A, ,1,3, ,1,3,4,6,3,1,2,1,1,1,17, , , , ,8, , , , ,3, , , , ,1,39, ,2,2,3,3,8,2,3,2,7,2,22,4, , ,2, ,3,3,23,3,4,2,15,2,2,3, ,4,0,1,0,0, ,2,1,0,0,0,5, ,1,3,1,3,1,1,1,2,2, ,1,1,2,2,2, ,2,FEBADCG,1,1,2,1,2,2,1,2, ,1,2,DCBA,1,2,1,1,2,2,2,2,2,2,2,1, , ,AGDFBEC,1,1,1,1,1,1,2,1,2,3,2,2,4,4,2,2,2,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2, ,5,2,2,2,CAFBGDEH,3,2,3,2,2,3,3,2,2,2,3,25.6
70000185,809,0.3007, , ,A, ,1,3, ,1,3,1,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,62, ,3,12,3,3,2,1,2,1,1,2,2,2, , ,1,1,1,1, ,3,4,4,0,3,2,3, ,0,0,0,0,0, , ,1,0,0,0,30, ,1,3,2,2,2,1,1,2,1,1,1,3,1,2,2, ,1,ADFGBCE,1,2,2,2,2,1,1,1,4,1,1,DACB,2,2,2,2,1,2,2,2,2,2,2, , ,1,AEDBGCF,2,2,2,2,2,2,2,4,2,1,1, ,3,2,3,2,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,2,2,3,1,GCADFHEB,2,2,2,2,2,2,3,2,2,2,1,46.6
70000187,607,0.2303, , ,D, ,5,4, ,1,1,1,4,3,1,2,1,0,0,16, , , , , , , , , , , , , , ,2,20, ,3,9,3,3,3,1,3,1,7,2,2,2, , ,2, ,1,1, ,3,2,7,30,1,2,3, ,1,1,0,0,0,30, ,1,0,0,0,5, ,1,1,1,1,1,2,4,1,1, ,2,1,1,2,2,2,2,CEBGADF,2,2,2,1,2,2,2,1,2,1,1,BCDA,2,2,2,2,1,2,2,2,2,2,2, , ,1,FBADEGC,2,2,2,2,2,2,2,2,2,1,1, ,3,4,1,3,4,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,4,1,3,1,GEBHCDAF,2,2,2,3,1,2,1,2,3,2,1,26.4
70000188,809,0.8755, , ,A, ,3,3, ,2,2,1,4,4,3,1, , , , , , , , , , , , , , , , , , ,2,38, ,1,2,3,2,2,1,2,2,7,1,2,4, , ,2, ,1,3,14,3,4,3,3,2,1,3, ,98,0,0,0,0, , ,1,0,0,0,45, ,2,1,1,1,1,2,1,2,2, ,2,1,2,2,1, ,2,CDFEBGA,2,2,2,2,2,2,2,2, ,2, ,ACBD,3,1,1,8,2,2,2,2,2,2,2,1, , ,GCDFBEA,1,1,1,1,1,1,1,1,1,3,1, ,2,4,3,2,2,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,2,8,2,BACHDGEF,2,1,1,1,1,1,1,1,3,2,2,27.4
70000190,809,0.2758, , ,D, ,5,3, ,2,1,5,3,1,0,1,2,0,0,17,17, , , , , , , , , , , , , ,2,19, ,2,1,3,3,3,1,5,1,7,2,95,2, , ,2, ,1,1, ,3,2,0,5,3,2,3, ,4,0,1,0,0, ,1,1,0,0,0,10, ,2,2,2,2,2,2,1,1,1, ,2,1,1,2,2,1,2,ECDABFG,1,2,2,2,2,2,2,1,2,1,1,DBCA,2,2,2,2,1,2,2,2,2,2,2, , ,3,ECFGBAD,2,2,2,2,2,2,2,4,2,1,1, ,3,2,3,2,2,2, ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,EGBDAFCH,2,2,2,2,2,2,2,2,3,1, ,18.9
70000196,607,0.3359, , ,B, ,1,4, ,2,3,2,3,2,1,1,0,1,0, , , , , ,9, , , , , , , , , ,1,56, ,2,3,3,1,1,1,2,2,7,1,2,2, , ,2, ,2,1, ,3,3,1,0,1,2,3, ,7,0,1,0,0, ,2,1,0,0,0,4, ,2,1,1,2,1,2,1,1,1,1,1,3,2,1,2, ,2,AEGFBDC,2,2,1,2,2,2,2,1,1,1,1,DBAC,2,2,2,2,2,2,2,1,2,2,2, , ,2,BDEAFGC,1,1,2,1,2,2,2,2,1,1,1, ,4,1,4,3,2,2, ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,3,1,HDBGEFAC,3,2,1,2,3,3,3,1,3,1, ,28.8
70000199,607,0.3957, , ,C, ,5,4, ,2,2,2,6,6,3,3, , , , , , , , , , , , , , , , , , ,2,25, ,3,2,3,1,3,1,4,1,7,1,96,2, , ,2, ,1,1, ,3,4,7,30,2,2,3, ,1,0,1,0,0, ,2,1,0,0,0,20, ,1,1,1,1,1,2,4,2,2, ,2,1,1,2,2,1,2,EAGFDBC,2,2,2,1,2,2,2,1,96,1,2,DABC,2,2,2,2,2,2,2,2,2,2,2,1, , ,EFADBCG,2,2,2,2,2,2,2,1,2,2,1, ,9,4,3,2,2,2, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,2,GCFHEBDA,2,8,3,3,3,3,3,3,1,2,1,32.5
70000203,607,0.39, , ,C, ,2,4, ,1,1,5,3,1,0,1,0,1,1, , , , , ,7, , , , ,2, , , , ,1,27, ,3,1,3,4,3,2,3,1,7,2,90,2, , ,2, ,1,1, ,3,4,0,0,1,1,3, ,3,0,1,0,0, ,1,0,1,0,0, ,4,2,3,2,4,1,2,2,1,1, ,1,1,2,1,2, ,2,ADBFGCE,2,1,1,2,2,2,1,2, ,2, ,ADBC,1,2,1,1,2,2,2,2,2,2,2,1, , ,CGFADBE,2,1,2,1,2,1,2,1,2,1,1, ,2,2,3,4,4,2, ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,1,CEBGAFHD,2,1,1,2,1,2,2,2,3,2,1,37.1
70000204,809,0.2024, , ,D, ,5,3, ,1,3,1,4,2,1,1,0,0,2, , , , , , , , , , ,3,1, , , ,1,22, ,2,5,3,3,8,2,4,2,7,2,90,2, , ,2, ,2,3,12,3,2,2,0,3,2,3, ,3,0,1,0,0, ,2,0,1,0,0, ,5,1,1,2,1,2,2,1,2,1, ,1,1,1,1,1,1,2,GBFDEAC,2,2,2,2,2,2,2,1,2,1,1,CADB,2,2,2,2,1,2,2,2,2,2,2, , ,1,DBEFAGC,1,2,2,1,2,2,2,4,2,1,1, ,5,1,2,1,1,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2, ,4,1,2,2,EFCABHGD,3,2,3,3,3,3,3,2,3,1, ,23.3
70000213,607,0.6775, , ,B, ,2,4, ,1,3,1,5,2,1,1,3,0,0,99,99,99, , , , , , , , , , , , ,1,45, ,2,6,3,1,3,2,2,1,7,1,90,2, , ,2, ,1,1, ,3,4,0,0,2,1,3, ,0,0,0,0,0, , ,1,0,0,0,45, ,1,1,1,3,2,1,1,2,1,1,1,2,1,1,1, ,8,GCDEBAF,2,2,2,2,2,2,2,1,2,1,2,DABC,2,2,2,2,2,2,2,2,1,2,2, , ,1,DGEBCFA,2,2,2,2,2,2,2,3,2,1,1, ,5,1,1,1,1,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,5,1,2,2,BDCHGFEA,3,3,2,3,3,3,3,3,3,1, ,28.1
70000222,809,0.1152, , ,D, ,5,4, ,2,3,5,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,20, ,3,3,3,4,3,1,3,2,7,2,2,2, , ,2, ,2,1, ,3,1,0,0,3,2,3, ,3,0,1,0,0, ,3,1,0,0,0,3, ,2,1,2,2,2,2,3,2,2, ,2,1,2,2,2,2,2,GEBAFCD,2,2,2,2,2,2,2,1,2,2, ,CABD,2,2,2,2,1,2,2,2,1,2,2, , ,2,FAGECBD,2,2,2,2,2,2,2,3,2,2,1, ,3,4,3,3,3,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,2,1,3,1,ACGDBFEH,2,2,2,2,2,2,1,2,3,2,1,22.9
70000224,607,0.3439, , ,C, ,1,3, ,1,6,2,1,1,1,0, , , , , , , , , , , , , , , , , , ,2,47, ,3,2,2,1,2,2,3,1,0,1,1,2, , ,1,1,2, , ,2,3,0,0,3,2,3, ,2,1,0,0,0,30, ,0,1,0,0, ,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1, ,2,ABECDFG,1,2,2,2,2,2,2,1,2,1,2,ACBD,2,2,2,1,1,1,2,2,1,2,2, , ,1,AGEBFCD,2,2,2,2,2,1,2,4,2,1,1, ,1,3,4,3,4,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,2,3,1,FAHGDCEB,2,1,1,2,2,2,2,2,2,1, ,33.4
70000225,607,0.7372, , ,B, ,1,4, ,1,2,1,4,3,1,2,1,0,0,14, , , , , , , , , , , , , , ,1,43, ,3,7,3,4,2,1,4,1,7,2,2,2, , ,2, ,1,1, ,3,2,3,3,1,1,2,1,0,0,0,0,0, , ,0,1,0,0, ,1,1,7,1,2,1,1,1,1,1, ,1,2,1,1,1, ,1,GDBCFEA,1,2,1,1,2,2,1,1,2,1,2,BADC,1,1,1,1,1,1,2,2,2,2,2, , ,3,ECGBFDA,1,2,2,1,2,2,1,2,2,1,1, ,3,1,3,1,3,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2, ,1,2,3,2,FDAECGBH,1,3,3,3,3,3,3,3,3,1, ,25.1
70000226,809,0.5314, , ,A, ,3,3, ,2,2,1,5,2,1,1,1,2,0,16, , , , ,10,7, , , , , , , , ,1,33, ,1,2,4,1,1,2,3,2,0,1,90,4, , ,1,1,4,3,13,3,3,0,1,3,2,3, ,0,0,0,0,0, , ,1,0,0,0,45, ,2,3,2,1,2,2,5,2,1, ,2,1,2,2,2, ,2,ACEFGBD,2,2,2,2,2,2,2,1,1,1,2,BACD,2,2,2,2,1,2,2,2,2,2,2, , ,3,EDGCFBA,2,2,2,2,2,2,2,3,2,1,1, ,1,1,4,1,1,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,1,1,1,EACGFBDH,1,1,1,1,1,2,2,1,2,1, ,29.1
70000227,809,0.5705, , ,A, ,1,2, ,2,4,6,2,2,2,0, , , , , , , , , , , , , , , , , , ,2,44, ,3,1,5,1,3,1,9,2,0,1,90,2, , ,1,2,1,3,18,3,4,0,10,3,1,2,2,0,0,0,0,0, , ,1,0,0,0,20, ,2,3,2,4,1,2,3,2,2, ,1,2,1,1,2, ,2,CEDGBAF,2,1,1,2,2,2,2,2, ,2, ,CDBA,2,2,2,2,2,2,2,2,2,2,2,1, , ,GBCFADE,2,2,2,2,2,2,2,1,2,1,1, ,2,1,4,2,3,1,2, , , , , , , , , , , , , , , , , , , ,1,2,1,2,BECAHDGF,2,2,2,2,2,3,2,2,1,2,3,28.5
70000235,607,0.5924, , ,A, ,1,1, ,2,2,5,4,2,1,1,0,0,2, , , , , , , , , , ,5,2, , , ,1,24, ,2,1,3,3,3,1,3,2,7,2,2,2, , ,2, ,1,3,23,3,4,3,7,1,2,3, ,2,1,0,0,0,40, ,1,0,0,0,20, ,2,2,1,2,1,1,1,2,2, ,2,1,1,1,2,1,2,EGADBFC,2,2,2,2,2,2,1,2, ,2, ,ADBC,2,2,2,2,2,2,2,2,2,2,2,1, , ,CFGBDAE,1,1,2,1,2,1,2,1,2,2,1, ,2,1,4,1,4,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,1,1,FEAGBHCD,1,8,1,1,1,8,1,1,3,2,3,29.9
70000236,607,0.1618, , ,A, ,4,1, ,2,3,1,2,2,1,1, , , , , , , , , , , , , , , , , , ,2,29, ,4,6,3,3,2,1,2,1,2,2,15,2, , ,1,2,1,1, ,3,2,0,5,3,2,3, ,3,0,1,0,0, ,2,1,0,0,0,20, ,2,2,2,4,2,2,1,2,1, ,1,1,1,8,2, ,2,ADBFEGC,2,1,2,2,2,2,2,1,2,1,1,ADCB,2,2,2,2,1,8,2,2,2,2,2, , ,1,GADBCEF,2,2,2,1,2,2,2,2,2,1,1, ,2,3,3,4,4,2, ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, , ,1,1,3,1,HFBADECG,2,2,2,2,2,2,3,2,1,1, ,29.3
70000240,607,0.4038, , ,A, ,1,1, ,2,6,1,1,1,0,1, , , , , , , , , , , , , , , , , , ,2,30, ,4,4,2,3,2,2,4,2,7,2,2,2, , ,2, ,1, , ,2,2,2,5,1,2,3, ,1,1,0,0,0,45, ,1,0,0,0,20, ,2,2,2,2,1,2,1,1,1, ,1,1,1,1,2, ,2,BADEGCF,1,1,2,2,2,2,1,2, ,1,3,BADC,2,2,2,3,1,2,2,2,2,2,2, , ,2,GDFBCEA,2,2,2,2,2,2,2,2,2,1,1, ,2,1,4,3,4,2, ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,2,HFDEBCAG,2,2,2,1,2,1,1,1,3,2,1,37.9
70000245,607,0.5601, , ,B, ,1,1, ,2,1,2,6,5,1,4,1,0,0,12, , , , , , , , , , , , , , ,2,21, ,3,4,3,4,3,2,4,2,7,2,90,2, , ,2, ,1,3,9,3,1,0,0,1,2,3, ,3,0,1,0,0, ,2,1,0,0,0,20, ,2,1,1,4,2,2,1,1,1, ,1,1,1,2,1,1,2,CDEGFBA,2,2,2,2,2,2,2,2, ,1,3,BDCA,2,2,2,2,2,2,2,2,2,2,2,1, , ,FEAGCBD,2,1,2,1,1,2,1,1,2,2,2,1,3,1,3,4,4,1,1, , , , , , , , , , , , , , , , , , , ,2,2,1,2,AHDCFEGB,2,2,3,3,2,2,3,3,3,2,3,21.6
70000250,607,0.1901, , ,A, ,1,1, ,2,1,1,3,3,1,2, , , , , , , , , , , , , , , , , , ,2,25, ,4,4,2,1,3,2,3,1,1,1,97,2, , ,1,1,3, , ,2,2,0,1,1,2,3, ,7,1,0,0,0,30, ,1,0,0,0,10, ,1,3,2,3,1,1,1,2,1, ,1,1,1,1,2,2,2,FACDBGE,2,2,2,2,2,2,2,1,2,1,2,ADCB,2,2,2,2,2,2,2,2,2,2,2,1, , ,BGAFDEC,2,2,2,2,2,2,2,3,2,1,1, ,2,1,1,1,1,1,2, , , , , , , , , , , , , , , , , , , ,1,2,1,1,HADFCEGB,2,2,2,2,2,2,3,2,3,1, ,21.4
